9999 9999 Laurentia outline <identity>GPlates-dbb88616-e31b-40d1-af78-92471b2ba449</identity>
  58.9200  -60.0900 2
  59.3400  -60.5400 2
  60.3500  -60.5300 2
  60.9700  -60.9300 2
  61.2000  -61.5600 2
  61.8000  -61.4400 2
  62.4000  -61.4800 2
  62.9900  -61.1800 2
  63.3700  -60.7500 2
  63.7400  -59.9900 2
  63.7100  -59.3300 2
  64.0900  -58.7500 2
  64.4700  -58.3300 2
  64.8900  -58.7200 2
  65.3300  -59.6000 2
  65.5500  -60.0400 2
  65.3600  -60.2500 2
  65.1500  -59.9800 2
  64.9200  -59.3800 2
  64.9200  -59.3800 2
  64.5600  -60.3000 2
  64.6000  -61.1200 2
  65.0300  -61.8300 2
  65.4300  -61.7200 2
  65.4300  -61.7200 2
  65.5900  -60.8500 2
  66.0100  -61.2200 2
  66.1900  -60.6800 2
  65.9500  -59.9300 2
  65.9100  -59.1200 2
  65.8800  -58.3100 2
  66.3000  -58.6800 2
  66.5300  -59.4300 2
  66.9400  -59.6400 2
  66.9800  -60.4400 2
  66.8100  -61.1400 2
  66.8500  -61.9500 2
  67.0600  -62.0400 2
  67.4200  -61.2700 2
  67.6100  -60.8800 2
  68.0000  -60.5900 2
  68.4200  -60.9200 2
  69.0300  -61.0100 2
  69.4500  -61.3100 2
  69.8600  -61.4600 2
  70.2700  -61.5900 2
  70.5100  -62.4100 2
  70.9300  -62.5200 2
  71.1100  -62.1200 2
  71.3400  -62.6200 2
  71.3800  -63.3800 2
  71.6300  -64.1700 2
  71.8700  -64.8100 2
  71.9100  -65.5600 2
  71.7500  -66.2900 2
  71.8000  -67.0500 2
  71.8400  -67.6600 2
  71.8800  -68.2600 2
  71.8800  -68.2600 2
  71.6800  -68.3900 2
  71.9400  -69.1800 2
  71.9900  -69.9400 2
  72.4300  -70.4200 2
  72.5800  -69.5200 2
  72.5400  -68.9100 2
  72.5900  -69.6700 2
  72.8300  -70.2700 2
  72.9000  -71.1700 2
  73.0800  -70.8600 2
  73.2200  -69.9500 2
  73.1600  -69.0600 2
  73.1100  -68.3200 2
  73.0600  -67.5700 2
  73.4400  -67.1200 2
  73.4900  -67.8500 2
  73.5400  -68.5900 2
  73.3800  -69.2000 2
  73.6200  -69.7700 2
  73.6500  -70.2200 2
  73.8900  -70.6300 2
  74.1300  -71.1800 2
  74.3500  -71.2900 2
  74.7100  -70.6000 2
  74.6700  -70.0200 2
  74.6200  -69.3000 2
  74.7600  -68.3900 2
  74.9100  -67.4900 2
  74.8500  -66.6400 2
  74.8000  -65.9300 2
  74.9500  -65.0400 2
  75.3100  -64.2500 2
  75.3200  -64.3800 2
  75.3200  -64.3800 2
  75.4900  -63.7800 2
  75.7100  -63.9900 2
  75.7600  -64.8100 2
  75.8200  -65.6300 2
  76.0100  -65.4100 2
  76.3600  -64.4200 2
  76.3200  -63.7500 2
  76.4800  -63.0000 2
  76.6300  -62.2500 2
  76.7800  -61.2400 2
  76.5500  -60.9400 2
  76.7300  -60.3400 2
  76.9300  -60.3700 2
  77.1000  -59.7600 2
  77.1300  -60.1400 2
  77.2800  -59.2800 2
  77.2500  -58.6500 2
  77.2300  -58.4000 2
  77.0200  -58.2500 2
  76.9800  -57.6200 2
  77.0000  -57.9900 2
  77.2200  -58.1500 2
  77.4400  -58.4200 2
  77.4000  -57.8000 2
  77.3700  -57.1900 2
  77.5300  -56.3500 2
  77.5000  -55.7400 2
  77.4700  -55.2500 2
  77.2400  -54.7200 2
  77.4300  -54.4000 2
  77.4000  -53.7900 2
  77.4000  -53.6700 2
  77.1800  -53.3700 2
  77.1800  -53.3700 2
  76.9600  -53.0500 2
  76.9300  -52.4300 2
  77.1600  -52.8800 2
  77.3700  -53.0600 2
  77.7700  -52.8000 2
  77.7400  -52.2000 2
  77.5200  -51.7900 2
  77.3200  -51.8500 2
  77.2900  -51.1200 2
  77.0700  -50.7900 2
  77.0500  -50.3000 2
  76.8400  -50.0800 2
  76.8300  -49.8300 2
  76.8100  -49.3300 2
  77.0300  -49.8100 2
  77.2500  -50.2700 2
  77.4700  -50.5900 2
  77.6800  -50.7800 2
  77.6600  -50.1900 2
  77.6200  -49.3600 2
  77.4100  -48.9100 2
  77.6400  -49.7100 2
  77.6100  -49.0000 2
  77.5900  -48.2900 2
  77.5700  -47.8200 2
  77.7900  -48.3800 2
  77.8100  -48.9600 2
  77.8300  -49.5500 2
  77.8600  -50.1300 2
  77.6800  -50.9000 2
  77.9000  -51.0700 2
  77.8800  -50.7200 2
  78.0500  -49.9500 2
  78.0500  -49.9500 2
  78.0400  -49.4900 2
  78.0200  -49.0300 2
  78.1900  -48.2900 2
  78.1700  -47.7200 2
  78.1600  -47.1500 2
  78.1400  -46.5800 2
  78.1200  -46.0100 2
  78.1000  -45.4400 2
  78.2900  -44.7500 2
  78.4700  -44.0600 2
  78.4600  -43.5100 2
  78.4500  -42.9600 2
  78.4400  -42.4000 2
  78.4200  -41.8500 2
  78.4200  -41.3000 2
  78.4100  -40.7400 2
  78.4000  -40.1900 2
  78.3900  -39.6400 2
  78.3800  -38.9700 2
  78.3800  -38.5300 2
  78.3800  -37.9800 2
  78.1700  -37.4500 2
  77.9800  -38.0500 2
  77.9800  -38.6200 2
  77.9900  -39.1800 2
  77.9900  -39.7500 2
  78.0000  -40.3200 2
  77.9900  -39.7500 2
  77.9900  -39.1800 2
  77.9800  -38.6200 2
  77.9800  -38.0500 2
  77.9700  -37.4800 2
  77.9700  -36.9100 2
  77.9700  -36.9100 2
  77.7700  -36.4700 2
  77.5700  -36.8300 2
  77.7700  -36.0100 2
  77.5700  -35.2000 2
  77.3700  -34.6100 2
  77.3700  -34.0200 2
  77.3700  -34.6100 2
  77.1700  -35.0700 2
  76.9700  -35.4300 2
  76.9700  -36.0300 2
  76.9700  -36.6400 2
  76.9700  -37.3600 2
  76.9700  -37.8400 2
  76.9800  -38.4400 2
  76.9800  -39.0400 2
  76.9900  -39.6400 2
  77.0000  -40.1300 2
  76.8100  -41.0300 2
  76.8100  -41.5100 2
  76.6300  -42.3100 2
  76.4300  -42.5000 2
  76.4200  -42.0000 2
  76.6100  -41.3300 2
  76.8000  -40.6600 2
  76.7900  -39.9300 2
  76.7800  -39.2000 2
  76.7800  -38.5900 2
  76.7700  -37.9800 2
  76.7700  -37.3800 2
  76.7700  -37.1300 2
  76.5700  -37.3900 2
  76.3800  -38.2800 2
  76.3700  -37.6600 2
  76.3700  -37.6600 2
  76.3700  -37.0400 2
  76.3700  -36.4200 2
  76.7700  -36.2800 2
  76.7700  -35.8000 2
  76.7700  -35.1900 2
  76.5700  -34.8200 2
  76.3700  -35.0600 2
  76.3700  -35.1800 2
  76.1700  -35.9300 2
  75.9700  -36.4400 2
  75.7700  -36.8300 2
  75.7700  -35.9400 2
  75.9700  -35.1800 2
  75.9700  -34.5500 2
  76.3700  -33.9400 2
  76.3700  -33.6900 2
  76.3700  -33.0700 2
  76.3800  -32.2100 2
  76.5900  -31.6200 2
  76.5900  -30.8900 2
  76.4000  -30.2200 2
  76.4100  -29.6000 2
  76.4200  -28.9800 2
  76.0300  -28.6100 2
  75.8200  -29.1900 2
  75.6100  -29.7800 2
  75.8000  -30.5900 2
  75.4000  -30.2500 2
  75.3900  -31.0300 2
  75.3800  -31.8100 2
  75.3800  -32.5800 2
  75.3800  -31.9400 2
  75.1900  -31.1300 2
  75.1900  -31.1300 2
  74.7800  -31.8600 2
  74.7800  -32.3800 2
  74.7700  -33.1800 2
  74.7800  -32.6500 2
  74.7800  -31.9900 2
  74.5800  -32.2300 2
  74.3800  -32.6100 2
  74.3800  -32.4800 2
  73.9700  -32.9800 2
  73.7800  -32.8300 2
  73.5700  -33.3600 2
  72.7700  -33.1800 2
  72.5700  -33.5900 2
  72.3700  -32.8700 2
  71.9800  -32.4100 2
  71.5800  -32.3900 2
  71.5700  -33.4000 2
  71.5700  -34.2600 2
  71.3700  -34.8400 2
  70.9700  -34.8300 2
  70.9700  -33.9500 2
  70.7700  -33.3600 2
  70.3700  -33.2000 2
  70.1700  -32.7400 2
  69.9800  -31.9900 2
  69.7800  -31.6700 2
  69.7700  -32.7200 2
  69.7700  -33.6200 2
  69.5700  -33.4600 2
  69.3700  -32.8500 2
